sample_id(HipSci_cellline_id)	fastq1_file	fastq2_file
SAMEA3962389	ERR1629730/ERR1629730_1.fastq.gz	ERR1629730/ERR1629730_2.fastq.gz
SAMEA3962524	ERR1555141/ERR1555141_1.fastq.gz	ERR1555141/ERR1555141_2.fastq.gz
SAMEA3962524	ERR1594762/ERR1594762_1.fastq.gz	ERR1594762/ERR1594762_2.fastq.gz
SAMEA3962524	ERR1837067/ERR1837067_1.fastq.gz	ERR1837067/ERR1837067_2.fastq.gz
SAMEA3962524	ERR1837076/ERR1837076_1.fastq.gz	ERR1837076/ERR1837076_2.fastq.gz
SAMEA3962525	ERR1555140/ERR1555140_1.fastq.gz	ERR1555140/ERR1555140_2.fastq.gz
SAMEA3962525	ERR1594761/ERR1594761_1.fastq.gz	ERR1594761/ERR1594761_2.fastq.gz
SAMEA3962525	ERR1837066/ERR1837066_1.fastq.gz	ERR1837066/ERR1837066_2.fastq.gz
SAMEA3962525	ERR1837075/ERR1837075_1.fastq.gz	ERR1837075/ERR1837075_2.fastq.gz
SAMEA3962528	ERR2278248/ERR2278248_1.fastq.gz	ERR2278248/ERR2278248_2.fastq.gz
SAMEA3962528	ERR2278258/ERR2278258_1.fastq.gz	ERR2278258/ERR2278258_2.fastq.gz
SAMEA3962529	ERR1555138/ERR1555138_1.fastq.gz	ERR1555138/ERR1555138_2.fastq.gz
SAMEA3962529	ERR1594759/ERR1594759_1.fastq.gz	ERR1594759/ERR1594759_2.fastq.gz
SAMEA3962529	ERR1837064/ERR1837064_1.fastq.gz	ERR1837064/ERR1837064_2.fastq.gz
SAMEA3962529	ERR1837073/ERR1837073_1.fastq.gz	ERR1837073/ERR1837073_2.fastq.gz
SAMEA3962530	ERR1724718/ERR1724718_1.fastq.gz	ERR1724718/ERR1724718_2.fastq.gz
SAMEA3962530	ERR1743807/ERR1743807_1.fastq.gz	ERR1743807/ERR1743807_2.fastq.gz
SAMEA3962560	ERR1629716/ERR1629716_1.fastq.gz	ERR1629716/ERR1629716_2.fastq.gz
SAMEA3962560	ERR1629726/ERR1629726_1.fastq.gz	ERR1629726/ERR1629726_2.fastq.gz
SAMEA3962561	ERR1629701/ERR1629701_1.fastq.gz	ERR1629701/ERR1629701_2.fastq.gz
SAMEA3962561	ERR1629711/ERR1629711_1.fastq.gz	ERR1629711/ERR1629711_2.fastq.gz
SAMEA3962562	ERR1629702/ERR1629702_1.fastq.gz	ERR1629702/ERR1629702_2.fastq.gz
SAMEA3962562	ERR1629712/ERR1629712_1.fastq.gz	ERR1629712/ERR1629712_2.fastq.gz
SAMEA3962563	ERR1629705/ERR1629705_1.fastq.gz	ERR1629705/ERR1629705_2.fastq.gz
SAMEA3962563	ERR1629715/ERR1629715_1.fastq.gz	ERR1629715/ERR1629715_2.fastq.gz
SAMEA3962566	ERR1724723/ERR1724723_1.fastq.gz	ERR1724723/ERR1724723_2.fastq.gz
SAMEA3962566	ERR1743811/ERR1743811_1.fastq.gz	ERR1743811/ERR1743811_2.fastq.gz
SAMEA3962568	ERR1629736/ERR1629736_1.fastq.gz	ERR1629736/ERR1629736_2.fastq.gz
SAMEA3962568	ERR1629745/ERR1629745_1.fastq.gz	ERR1629745/ERR1629745_2.fastq.gz
SAMEA3962619	ERR1724712/ERR1724712_1.fastq.gz	ERR1724712/ERR1724712_2.fastq.gz
SAMEA3962619	ERR1743801/ERR1743801_1.fastq.gz	ERR1743801/ERR1743801_2.fastq.gz
SAMEA3962620	ERR1724711/ERR1724711_1.fastq.gz	ERR1724711/ERR1724711_2.fastq.gz
SAMEA3962620	ERR1743800/ERR1743800_1.fastq.gz	ERR1743800/ERR1743800_2.fastq.gz
SAMEA3962624	ERR1724709/ERR1724709_1.fastq.gz	ERR1724709/ERR1724709_2.fastq.gz
SAMEA3962624	ERR1743798/ERR1743798_1.fastq.gz	ERR1743798/ERR1743798_2.fastq.gz
SAMEA3962628	ERR2039317/ERR2039317_1.fastq.gz	ERR2039317/ERR2039317_2.fastq.gz
SAMEA3962628	ERR2039327/ERR2039327_1.fastq.gz	ERR2039327/ERR2039327_2.fastq.gz
SAMEA3963884	ERR1629718/ERR1629718_1.fastq.gz	ERR1629718/ERR1629718_2.fastq.gz
SAMEA3963884	ERR1629728/ERR1629728_1.fastq.gz	ERR1629728/ERR1629728_2.fastq.gz
SAMEA3963885	ERR1629717/ERR1629717_1.fastq.gz	ERR1629717/ERR1629717_2.fastq.gz
SAMEA3963885	ERR1629727/ERR1629727_1.fastq.gz	ERR1629727/ERR1629727_2.fastq.gz
SAMEA3964246	ERR1555116/ERR1555116_1.fastq.gz	ERR1555116/ERR1555116_2.fastq.gz
SAMEA3964246	ERR1594737/ERR1594737_1.fastq.gz	ERR1594737/ERR1594737_2.fastq.gz
SAMEA3964246	ERR1837032/ERR1837032_1.fastq.gz	ERR1837032/ERR1837032_2.fastq.gz
SAMEA3964246	ERR1837042/ERR1837042_1.fastq.gz	ERR1837042/ERR1837042_2.fastq.gz
SAMEA3964247	ERR1555115/ERR1555115_1.fastq.gz	ERR1555115/ERR1555115_2.fastq.gz
SAMEA3964247	ERR1594736/ERR1594736_1.fastq.gz	ERR1594736/ERR1594736_2.fastq.gz
SAMEA3964247	ERR1837031/ERR1837031_1.fastq.gz	ERR1837031/ERR1837031_2.fastq.gz
SAMEA3964247	ERR1837041/ERR1837041_1.fastq.gz	ERR1837041/ERR1837041_2.fastq.gz
SAMEA3964256	ERR1724710/ERR1724710_1.fastq.gz	ERR1724710/ERR1724710_2.fastq.gz
SAMEA3964256	ERR1743799/ERR1743799_1.fastq.gz	ERR1743799/ERR1743799_2.fastq.gz
SAMEA3964906	ERR1724726/ERR1724726_1.fastq.gz	ERR1724726/ERR1724726_2.fastq.gz
SAMEA3964906	ERR1743814/ERR1743814_1.fastq.gz	ERR1743814/ERR1743814_2.fastq.gz
SAMEA3964907	ERR1724725/ERR1724725_1.fastq.gz	ERR1724725/ERR1724725_2.fastq.gz
SAMEA3964907	ERR1743813/ERR1743813_1.fastq.gz	ERR1743813/ERR1743813_2.fastq.gz
SAMEA3965164	ERR1629698/ERR1629698_1.fastq.gz	ERR1629698/ERR1629698_2.fastq.gz
SAMEA3965164	ERR1629708/ERR1629708_1.fastq.gz	ERR1629708/ERR1629708_2.fastq.gz
SAMEA3965165	ERR1629737/ERR1629737_1.fastq.gz	ERR1629737/ERR1629737_2.fastq.gz
SAMEA3965165	ERR1629746/ERR1629746_1.fastq.gz	ERR1629746/ERR1629746_2.fastq.gz
SAMEA3966033	ERR2039340/ERR2039340_1.fastq.gz	ERR2039340/ERR2039340_2.fastq.gz
SAMEA3966033	ERR2039350/ERR2039350_1.fastq.gz	ERR2039350/ERR2039350_2.fastq.gz
SAMEA3966392	ERR1629742/ERR1629742_1.fastq.gz	ERR1629742/ERR1629742_2.fastq.gz
SAMEA3966392	ERR1629751/ERR1629751_1.fastq.gz	ERR1629751/ERR1629751_2.fastq.gz
SAMEA3966782	ERR1724740/ERR1724740_1.fastq.gz	ERR1724740/ERR1724740_2.fastq.gz
SAMEA3966782	ERR1743827/ERR1743827_1.fastq.gz	ERR1743827/ERR1743827_2.fastq.gz
SAMEA3967041	ERR1555131/ERR1555131_1.fastq.gz	ERR1555131/ERR1555131_2.fastq.gz
SAMEA3967041	ERR1594752/ERR1594752_1.fastq.gz	ERR1594752/ERR1594752_2.fastq.gz
SAMEA3967041	ERR1837057/ERR1837057_1.fastq.gz	ERR1837057/ERR1837057_2.fastq.gz
SAMEA3967041	ERR1837085/ERR1837085_1.fastq.gz	ERR1837085/ERR1837085_2.fastq.gz
SAMEA3967410	ERR1724724/ERR1724724_1.fastq.gz	ERR1724724/ERR1724724_2.fastq.gz
SAMEA3967410	ERR1743812/ERR1743812_1.fastq.gz	ERR1743812/ERR1743812_2.fastq.gz
SAMEA3967411	ERR1555133/ERR1555133_1.fastq.gz	ERR1555133/ERR1555133_2.fastq.gz
SAMEA3967411	ERR1594754/ERR1594754_1.fastq.gz	ERR1594754/ERR1594754_2.fastq.gz
SAMEA3967411	ERR1837059/ERR1837059_1.fastq.gz	ERR1837059/ERR1837059_2.fastq.gz
SAMEA3967411	ERR1837068/ERR1837068_1.fastq.gz	ERR1837068/ERR1837068_2.fastq.gz
SAMEA3967414	ERR2039341/ERR2039341_1.fastq.gz	ERR2039341/ERR2039341_2.fastq.gz
SAMEA3967414	ERR2039351/ERR2039351_1.fastq.gz	ERR2039351/ERR2039351_2.fastq.gz
SAMEA3968753	ERR1555128/ERR1555128_1.fastq.gz	ERR1555128/ERR1555128_2.fastq.gz
SAMEA3968753	ERR1594749/ERR1594749_1.fastq.gz	ERR1594749/ERR1594749_2.fastq.gz
SAMEA3968753	ERR1837054/ERR1837054_1.fastq.gz	ERR1837054/ERR1837054_2.fastq.gz
SAMEA3968753	ERR1837082/ERR1837082_1.fastq.gz	ERR1837082/ERR1837082_2.fastq.gz
SAMEA3968755	ERR1555134/ERR1555134_1.fastq.gz	ERR1555134/ERR1555134_2.fastq.gz
SAMEA3968755	ERR1594755/ERR1594755_1.fastq.gz	ERR1594755/ERR1594755_2.fastq.gz
SAMEA3968755	ERR1837060/ERR1837060_1.fastq.gz	ERR1837060/ERR1837060_2.fastq.gz
SAMEA3968755	ERR1837069/ERR1837069_1.fastq.gz	ERR1837069/ERR1837069_2.fastq.gz
SAMEA3968761	ERR1629703/ERR1629703_1.fastq.gz	ERR1629703/ERR1629703_2.fastq.gz
SAMEA3968761	ERR1629713/ERR1629713_1.fastq.gz	ERR1629713/ERR1629713_2.fastq.gz
SAMEA3968772	ERR1724730/ERR1724730_1.fastq.gz	ERR1724730/ERR1724730_2.fastq.gz
SAMEA3968772	ERR1743818/ERR1743818_1.fastq.gz	ERR1743818/ERR1743818_2.fastq.gz
SAMEA3968774	ERR1724729/ERR1724729_1.fastq.gz	ERR1724729/ERR1724729_2.fastq.gz
SAMEA3968774	ERR1743817/ERR1743817_1.fastq.gz	ERR1743817/ERR1743817_2.fastq.gz
SAMEA3968781	ERR1724731/ERR1724731_1.fastq.gz	ERR1724731/ERR1724731_2.fastq.gz
SAMEA3968781	ERR1743819/ERR1743819_1.fastq.gz	ERR1743819/ERR1743819_2.fastq.gz
SAMEA3969686	ERR1629704/ERR1629704_1.fastq.gz	ERR1629704/ERR1629704_2.fastq.gz
SAMEA3969686	ERR1629714/ERR1629714_1.fastq.gz	ERR1629714/ERR1629714_2.fastq.gz
SAMEA3969693	ERR1555132/ERR1555132_1.fastq.gz	ERR1555132/ERR1555132_2.fastq.gz
SAMEA3969693	ERR1594753/ERR1594753_1.fastq.gz	ERR1594753/ERR1594753_2.fastq.gz
SAMEA3969693	ERR1837058/ERR1837058_1.fastq.gz	ERR1837058/ERR1837058_2.fastq.gz
SAMEA3969693	ERR1837086/ERR1837086_1.fastq.gz	ERR1837086/ERR1837086_2.fastq.gz
SAMEA3969710	ERR1629723/ERR1629723_1.fastq.gz	ERR1629723/ERR1629723_2.fastq.gz
SAMEA3969710	ERR1629733/ERR1629733_1.fastq.gz	ERR1629733/ERR1629733_2.fastq.gz
SAMEA3970237	ERR1555126/ERR1555126_1.fastq.gz	ERR1555126/ERR1555126_2.fastq.gz
SAMEA3970237	ERR1594747/ERR1594747_1.fastq.gz	ERR1594747/ERR1594747_2.fastq.gz
SAMEA3970237	ERR1837052/ERR1837052_1.fastq.gz	ERR1837052/ERR1837052_2.fastq.gz
SAMEA3970237	ERR1837080/ERR1837080_1.fastq.gz	ERR1837080/ERR1837080_2.fastq.gz
SAMEA3970239	ERR1555127/ERR1555127_1.fastq.gz	ERR1555127/ERR1555127_2.fastq.gz
SAMEA3970239	ERR1594748/ERR1594748_1.fastq.gz	ERR1594748/ERR1594748_2.fastq.gz
SAMEA3970239	ERR1837053/ERR1837053_1.fastq.gz	ERR1837053/ERR1837053_2.fastq.gz
SAMEA3970239	ERR1837081/ERR1837081_1.fastq.gz	ERR1837081/ERR1837081_2.fastq.gz
SAMEA3973284	ERR1724701/ERR1724701_1.fastq.gz	ERR1724701/ERR1724701_2.fastq.gz
SAMEA3973284	ERR1743790/ERR1743790_1.fastq.gz	ERR1743790/ERR1743790_2.fastq.gz
SAMEA3973288	ERR1724727/ERR1724727_1.fastq.gz	ERR1724727/ERR1724727_2.fastq.gz
SAMEA3973288	ERR1743815/ERR1743815_1.fastq.gz	ERR1743815/ERR1743815_2.fastq.gz
SAMEA3973848	ERR1724704/ERR1724704_1.fastq.gz	ERR1724704/ERR1724704_2.fastq.gz
SAMEA3973848	ERR1743793/ERR1743793_1.fastq.gz	ERR1743793/ERR1743793_2.fastq.gz
SAMEA3973851	ERR1724705/ERR1724705_1.fastq.gz	ERR1724705/ERR1724705_2.fastq.gz
SAMEA3973851	ERR1743794/ERR1743794_1.fastq.gz	ERR1743794/ERR1743794_2.fastq.gz
SAMEA3973852	ERR1724735/ERR1724735_1.fastq.gz	ERR1724735/ERR1724735_2.fastq.gz
SAMEA3973852	ERR1743823/ERR1743823_1.fastq.gz	ERR1743823/ERR1743823_2.fastq.gz
SAMEA3973854	ERR1724734/ERR1724734_1.fastq.gz	ERR1724734/ERR1724734_2.fastq.gz
SAMEA3973854	ERR1743822/ERR1743822_1.fastq.gz	ERR1743822/ERR1743822_2.fastq.gz
SAMEA3973871	ERR1724741/ERR1724741_1.fastq.gz	ERR1724741/ERR1724741_2.fastq.gz
SAMEA3973871	ERR1743828/ERR1743828_1.fastq.gz	ERR1743828/ERR1743828_2.fastq.gz
SAMEA3974014	ERR1629719/ERR1629719_1.fastq.gz	ERR1629719/ERR1629719_2.fastq.gz
SAMEA3974014	ERR1629729/ERR1629729_1.fastq.gz	ERR1629729/ERR1629729_2.fastq.gz
SAMEA3974015	ERR1724728/ERR1724728_1.fastq.gz	ERR1724728/ERR1724728_2.fastq.gz
SAMEA3974015	ERR1743816/ERR1743816_1.fastq.gz	ERR1743816/ERR1743816_2.fastq.gz
SAMEA3974064	ERR1724733/ERR1724733_1.fastq.gz	ERR1724733/ERR1724733_2.fastq.gz
SAMEA3974064	ERR1743821/ERR1743821_1.fastq.gz	ERR1743821/ERR1743821_2.fastq.gz
SAMEA3974236	ERR1555129/ERR1555129_1.fastq.gz	ERR1555129/ERR1555129_2.fastq.gz
SAMEA3974236	ERR1594750/ERR1594750_1.fastq.gz	ERR1594750/ERR1594750_2.fastq.gz
SAMEA3974236	ERR1837055/ERR1837055_1.fastq.gz	ERR1837055/ERR1837055_2.fastq.gz
SAMEA3974236	ERR1837083/ERR1837083_1.fastq.gz	ERR1837083/ERR1837083_2.fastq.gz
SAMEA3974241	ERR1629722/ERR1629722_1.fastq.gz	ERR1629722/ERR1629722_2.fastq.gz
SAMEA3974241	ERR1629732/ERR1629732_1.fastq.gz	ERR1629732/ERR1629732_2.fastq.gz
SAMEA3974244	ERR1629721/ERR1629721_1.fastq.gz	ERR1629721/ERR1629721_2.fastq.gz
SAMEA3974244	ERR1629731/ERR1629731_1.fastq.gz	ERR1629731/ERR1629731_2.fastq.gz
SAMEA3974246	ERR1724721/ERR1724721_1.fastq.gz	ERR1724721/ERR1724721_2.fastq.gz
SAMEA3974246	ERR1823507/ERR1823507_1.fastq.gz	ERR1823507/ERR1823507_2.fastq.gz
SAMEA3974247	ERR1724722/ERR1724722_1.fastq.gz	ERR1724722/ERR1724722_2.fastq.gz
SAMEA3974247	ERR1743810/ERR1743810_1.fastq.gz	ERR1743810/ERR1743810_2.fastq.gz
SAMEA3974502	ERR2039342/ERR2039342_1.fastq.gz	ERR2039342/ERR2039342_2.fastq.gz
SAMEA3974502	ERR2039352/ERR2039352_1.fastq.gz	ERR2039352/ERR2039352_2.fastq.gz
SAMEA3977051	ERR1629681/ERR1629681_1.fastq.gz	ERR1629681/ERR1629681_2.fastq.gz
SAMEA3977051	ERR1629691/ERR1629691_1.fastq.gz	ERR1629691/ERR1629691_2.fastq.gz
SAMEA4085297	ERR2039357/ERR2039357_1.fastq.gz	ERR2039357/ERR2039357_2.fastq.gz
SAMEA4085297	ERR2039367/ERR2039367_1.fastq.gz	ERR2039367/ERR2039367_2.fastq.gz
SAMEA4085299	ERR2039358/ERR2039358_1.fastq.gz	ERR2039358/ERR2039358_2.fastq.gz
SAMEA4085299	ERR2039368/ERR2039368_1.fastq.gz	ERR2039368/ERR2039368_2.fastq.gz
SAMEA4089453	ERR1629740/ERR1629740_1.fastq.gz	ERR1629740/ERR1629740_2.fastq.gz
SAMEA4089453	ERR1629749/ERR1629749_1.fastq.gz	ERR1629749/ERR1629749_2.fastq.gz
SAMEA4089454	ERR1629741/ERR1629741_1.fastq.gz	ERR1629741/ERR1629741_2.fastq.gz
SAMEA4089454	ERR1629750/ERR1629750_1.fastq.gz	ERR1629750/ERR1629750_2.fastq.gz
SAMEA4089842	ERR1724716/ERR1724716_1.fastq.gz	ERR1724716/ERR1724716_2.fastq.gz
SAMEA4089842	ERR1743805/ERR1743805_1.fastq.gz	ERR1743805/ERR1743805_2.fastq.gz
SAMEA4089843	ERR1724715/ERR1724715_1.fastq.gz	ERR1724715/ERR1724715_2.fastq.gz
SAMEA4089843	ERR1743804/ERR1743804_1.fastq.gz	ERR1743804/ERR1743804_2.fastq.gz
SAMEA4090531	ERR1724714/ERR1724714_1.fastq.gz	ERR1724714/ERR1724714_2.fastq.gz
SAMEA4090531	ERR1743803/ERR1743803_1.fastq.gz	ERR1743803/ERR1743803_2.fastq.gz
SAMEA4090533	ERR1724713/ERR1724713_1.fastq.gz	ERR1724713/ERR1724713_2.fastq.gz
SAMEA4090533	ERR1743802/ERR1743802_1.fastq.gz	ERR1743802/ERR1743802_2.fastq.gz
SAMEA4091336	ERR2039343/ERR2039343_1.fastq.gz	ERR2039343/ERR2039343_2.fastq.gz
SAMEA4091336	ERR2039353/ERR2039353_1.fastq.gz	ERR2039353/ERR2039353_2.fastq.gz
SAMEA4092051	ERR2039344/ERR2039344_1.fastq.gz	ERR2039344/ERR2039344_2.fastq.gz
SAMEA4092051	ERR2039354/ERR2039354_1.fastq.gz	ERR2039354/ERR2039354_2.fastq.gz
SAMEA4303610	ERR1724719/ERR1724719_1.fastq.gz	ERR1724719/ERR1724719_2.fastq.gz
SAMEA4303610	ERR1743808/ERR1743808_1.fastq.gz	ERR1743808/ERR1743808_2.fastq.gz
SAMEA4303613	ERR1724720/ERR1724720_1.fastq.gz	ERR1724720/ERR1724720_2.fastq.gz
SAMEA4303613	ERR1743809/ERR1743809_1.fastq.gz	ERR1743809/ERR1743809_2.fastq.gz
SAMEA4303614	ERR1724736/ERR1724736_1.fastq.gz	ERR1724736/ERR1724736_2.fastq.gz
SAMEA4303614	ERR1743824/ERR1743824_1.fastq.gz	ERR1743824/ERR1743824_2.fastq.gz
SAMEA4303617	ERR1724738/ERR1724738_1.fastq.gz	ERR1724738/ERR1724738_2.fastq.gz
SAMEA4303617	ERR1823508/ERR1823508_1.fastq.gz	ERR1823508/ERR1823508_2.fastq.gz
SAMEA4303618	ERR1724737/ERR1724737_1.fastq.gz	ERR1724737/ERR1724737_2.fastq.gz
SAMEA4303618	ERR1743825/ERR1743825_1.fastq.gz	ERR1743825/ERR1743825_2.fastq.gz
SAMEA4303619	ERR1724739/ERR1724739_1.fastq.gz	ERR1724739/ERR1724739_2.fastq.gz
SAMEA4303619	ERR1743826/ERR1743826_1.fastq.gz	ERR1743826/ERR1743826_2.fastq.gz
SAMEA4339548	ERR2039321/ERR2039321_1.fastq.gz	ERR2039321/ERR2039321_2.fastq.gz
SAMEA4339548	ERR2039331/ERR2039331_1.fastq.gz	ERR2039331/ERR2039331_2.fastq.gz
SAMEA4339550	ERR2039322/ERR2039322_1.fastq.gz	ERR2039322/ERR2039322_2.fastq.gz
SAMEA4339550	ERR2039332/ERR2039332_1.fastq.gz	ERR2039332/ERR2039332_2.fastq.gz
SAMEA4339634	ERR1724748/ERR1724748_1.fastq.gz	ERR1724748/ERR1724748_2.fastq.gz
SAMEA4339634	ERR1743834/ERR1743834_1.fastq.gz	ERR1743834/ERR1743834_2.fastq.gz
SAMEA4339703	ERR2039324/ERR2039324_1.fastq.gz	ERR2039324/ERR2039324_2.fastq.gz
SAMEA4339703	ERR2039334/ERR2039334_1.fastq.gz	ERR2039334/ERR2039334_2.fastq.gz
SAMEA4339705	ERR2039323/ERR2039323_1.fastq.gz	ERR2039323/ERR2039323_2.fastq.gz
SAMEA4339705	ERR2039333/ERR2039333_1.fastq.gz	ERR2039333/ERR2039333_2.fastq.gz
SAMEA4342379	ERR1903397/ERR1903397_1.fastq.gz	ERR1903397/ERR1903397_2.fastq.gz
SAMEA4342379	ERR1903402/ERR1903402_1.fastq.gz	ERR1903402/ERR1903402_2.fastq.gz
SAMEA4343046	ERR2039316/ERR2039316_1.fastq.gz	ERR2039316/ERR2039316_2.fastq.gz
SAMEA4343046	ERR2039326/ERR2039326_1.fastq.gz	ERR2039326/ERR2039326_2.fastq.gz
SAMEA4343049	ERR1724746/ERR1724746_1.fastq.gz	ERR1724746/ERR1724746_2.fastq.gz
SAMEA4343049	ERR1743833/ERR1743833_1.fastq.gz	ERR1743833/ERR1743833_2.fastq.gz
SAMEA4343052	ERR1724747/ERR1724747_1.fastq.gz	ERR1724747/ERR1724747_2.fastq.gz
SAMEA4343052	ERR1823509/ERR1823509_1.fastq.gz	ERR1823509/ERR1823509_2.fastq.gz
SAMEA4446772	ERR1724742/ERR1724742_1.fastq.gz	ERR1724742/ERR1724742_2.fastq.gz
SAMEA4446772	ERR1743829/ERR1743829_1.fastq.gz	ERR1743829/ERR1743829_2.fastq.gz
SAMEA4446780	ERR1724744/ERR1724744_1.fastq.gz	ERR1724744/ERR1724744_2.fastq.gz
SAMEA4446780	ERR1743831/ERR1743831_1.fastq.gz	ERR1743831/ERR1743831_2.fastq.gz
SAMEA4446953	ERR1724743/ERR1724743_1.fastq.gz	ERR1724743/ERR1724743_2.fastq.gz
SAMEA4446953	ERR1743830/ERR1743830_1.fastq.gz	ERR1743830/ERR1743830_2.fastq.gz
SAMEA4446956	ERR1724745/ERR1724745_1.fastq.gz	ERR1724745/ERR1724745_2.fastq.gz
SAMEA4446956	ERR1743832/ERR1743832_1.fastq.gz	ERR1743832/ERR1743832_2.fastq.gz
SAMEA4447178	ERR2039338/ERR2039338_1.fastq.gz	ERR2039338/ERR2039338_2.fastq.gz
SAMEA4447178	ERR2039348/ERR2039348_1.fastq.gz	ERR2039348/ERR2039348_2.fastq.gz
SAMEA4448538	ERR2039318/ERR2039318_1.fastq.gz	ERR2039318/ERR2039318_2.fastq.gz
SAMEA4448538	ERR2039328/ERR2039328_1.fastq.gz	ERR2039328/ERR2039328_2.fastq.gz
SAMEA4448539	ERR2039319/ERR2039319_1.fastq.gz	ERR2039319/ERR2039319_2.fastq.gz
SAMEA4448539	ERR2039329/ERR2039329_1.fastq.gz	ERR2039329/ERR2039329_2.fastq.gz
SAMEA4448549	ERR2039339/ERR2039339_1.fastq.gz	ERR2039339/ERR2039339_2.fastq.gz
SAMEA4448549	ERR2039349/ERR2039349_1.fastq.gz	ERR2039349/ERR2039349_2.fastq.gz
SAMEA4451098	ERR2039360/ERR2039360_1.fastq.gz	ERR2039360/ERR2039360_2.fastq.gz
SAMEA4451098	ERR2039370/ERR2039370_1.fastq.gz	ERR2039370/ERR2039370_2.fastq.gz
SAMEA4451100	ERR2039359/ERR2039359_1.fastq.gz	ERR2039359/ERR2039359_2.fastq.gz
SAMEA4451100	ERR2039369/ERR2039369_1.fastq.gz	ERR2039369/ERR2039369_2.fastq.gz
SAMEA4451109	ERR1903396/ERR1903396_1.fastq.gz	ERR1903396/ERR1903396_2.fastq.gz
SAMEA4451109	ERR1903401/ERR1903401_1.fastq.gz	ERR1903401/ERR1903401_2.fastq.gz
SAMEA4451111	ERR1903395/ERR1903395_1.fastq.gz	ERR1903395/ERR1903395_2.fastq.gz
SAMEA4451111	ERR1903400/ERR1903400_1.fastq.gz	ERR1903400/ERR1903400_2.fastq.gz
SAMEA4451652	ERR2278343/ERR2278343_1.fastq.gz	ERR2278343/ERR2278343_2.fastq.gz
SAMEA4451652	ERR2278346/ERR2278346_1.fastq.gz	ERR2278346/ERR2278346_2.fastq.gz
SAMEA4451655	ERR2039335/ERR2039335_1.fastq.gz	ERR2039335/ERR2039335_2.fastq.gz
SAMEA4451655	ERR2039345/ERR2039345_1.fastq.gz	ERR2039345/ERR2039345_2.fastq.gz
SAMEA4451657	ERR2039336/ERR2039336_1.fastq.gz	ERR2039336/ERR2039336_2.fastq.gz
SAMEA4451657	ERR2039346/ERR2039346_1.fastq.gz	ERR2039346/ERR2039346_2.fastq.gz
SAMEA4452626	ERR2278285/ERR2278285_1.fastq.gz	ERR2278285/ERR2278285_2.fastq.gz
SAMEA4452626	ERR2278293/ERR2278293_1.fastq.gz	ERR2278293/ERR2278293_2.fastq.gz
SAMEA4454941	ERR2039337/ERR2039337_1.fastq.gz	ERR2039337/ERR2039337_2.fastq.gz
SAMEA4454941	ERR2039347/ERR2039347_1.fastq.gz	ERR2039347/ERR2039347_2.fastq.gz
SAMEA4454942	ERR2039355/ERR2039355_1.fastq.gz	ERR2039355/ERR2039355_2.fastq.gz
SAMEA4454942	ERR2039365/ERR2039365_1.fastq.gz	ERR2039365/ERR2039365_2.fastq.gz
SAMEA4454944	ERR2039356/ERR2039356_1.fastq.gz	ERR2039356/ERR2039356_2.fastq.gz
SAMEA4454944	ERR2039366/ERR2039366_1.fastq.gz	ERR2039366/ERR2039366_2.fastq.gz
SAMEA4458545	ERR2039361/ERR2039361_1.fastq.gz	ERR2039361/ERR2039361_2.fastq.gz
SAMEA4458545	ERR2039371/ERR2039371_1.fastq.gz	ERR2039371/ERR2039371_2.fastq.gz
SAMEA4458546	ERR2039362/ERR2039362_1.fastq.gz	ERR2039362/ERR2039362_2.fastq.gz
SAMEA4458546	ERR2039372/ERR2039372_1.fastq.gz	ERR2039372/ERR2039372_2.fastq.gz
SAMEA4562183	ERR2278269/ERR2278269_1.fastq.gz	ERR2278269/ERR2278269_2.fastq.gz
SAMEA4562183	ERR2278279/ERR2278279_1.fastq.gz	ERR2278279/ERR2278279_2.fastq.gz
SAMEA4564805	ERR2039363/ERR2039363_1.fastq.gz	ERR2039363/ERR2039363_2.fastq.gz
SAMEA4564805	ERR2039373/ERR2039373_1.fastq.gz	ERR2039373/ERR2039373_2.fastq.gz
SAMEA4564806	ERR2039364/ERR2039364_1.fastq.gz	ERR2039364/ERR2039364_2.fastq.gz
SAMEA4564806	ERR2039374/ERR2039374_1.fastq.gz	ERR2039374/ERR2039374_2.fastq.gz
SAMEA4677418	ERR1903393/ERR1903393_1.fastq.gz	ERR1903393/ERR1903393_2.fastq.gz
SAMEA4677418	ERR1903398/ERR1903398_1.fastq.gz	ERR1903398/ERR1903398_2.fastq.gz
SAMEA7417168	ERR2278344/ERR2278344_1.fastq.gz	ERR2278344/ERR2278344_2.fastq.gz
SAMEA7417168	ERR2278347/ERR2278347_1.fastq.gz	ERR2278347/ERR2278347_2.fastq.gz
SAMEA7417918	ERR2278270/ERR2278270_1.fastq.gz	ERR2278270/ERR2278270_2.fastq.gz
SAMEA7417918	ERR2278280/ERR2278280_1.fastq.gz	ERR2278280/ERR2278280_2.fastq.gz
